sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
625211,625,Savannah-Chatham County,Godley Station School,211,EM, (912) 395-6000,2135 Benton Boulevard,Savannah,GA,31407,1708,K-8,,C,79,8,1,39,11,7,35,16.6,11,6,68.0,79.1,100,82.3,79.5,55.3,59.2,66.0,89.0,67.90000000000001,84.8,78.09999999999999,67.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,36.5,29.6,12.9,17.4,35.2,33.8,13.6,31.1,30.6,26.8,11.5,21.9,52.5,17.5,8.200000000000001,23.4,37.6,31.1,7.9,20.8,38,29.8,11.3,41.5,30.8,24.5,3.1,19.7,44.8,25.7,9.800000000000001,,3.5,3,20.4,8651.52
625298,625,Savannah-Chatham County,Marshpoint Elementary School,298,E,(912) 395-4000,135 Whitemarsh Island Road,Savannah,GA,31410,786,K-5,,C,72.2,5,0,31,5,6,52,26.6,17,3,70.9,79.8,40.4,84.5,72.2,58,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,34.7,35,12.5,15.6,39.1,30.6,14.7,28.3,27,28.9,15.7,16.4,48.40000000000001,22.6,12.6,,,,,,,,,,,,,,,,,,2.5,4,7.2,10842.35
625299,625,Savannah-Chatham County,Southwest Middle School,299,M,(912) 395-3540 ,6030 Ogeechee Road,Savannah,GA,31419,815,6-8,,D,66.10000000000001,1,0,65,15,6,12,46.400002,16,5,,,,,,,,42.7,77.0,71.7,78.1,66.09999999999999,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.40000000000001,39.8,15.1,1.8,36,47.8,14.1,2,49.40000000000001,31.5,15.7,3.4,42.5,40.3,15.5,1.7,,2.5,3,30.2,9502.360000000001
625300,625,Savannah-Chatham County,Southwest Elementary School,300,E,(912) 395-3301,6020 Ogeechee Road,Savannah,GA,31419,736,K-5,,D,65.60000000000001,2,0,53,20,6,19,42,11,6,47.4,74.6,68.2,75.1,65.59999999999999,35,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,43.1,19.4,2.9,24.4,49.40000000000001,21.8,4.4,45.1,28.4,22.5,3.9,30.1,60.2,8.700000000000001,1,,,,,,,,,,,,,,,,,,3,3,32.4,8942.540000000001
625301,625,Savannah-Chatham County,Myers Middle School ,301,M,(912) 395-6600,2025 East 52nd Street,Savannah,GA,31404,525,6-8,,D,63.2,2,0,87,5,2,4,65.900002,16,2,,,,,,,,30.0,72.0,95,73.6,63.2,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7,33.2,10.9,.2,50.5,39.5,9.200000000000001,.8,72.7,21.4,5.800000000000001,0,46.1,46.1,5.800000000000001,1.9,,1.5,2,36.2,11386.58
6253056,625,Savannah-Chatham County,Groves High School,3056,H,(912) 395-2520,100 Priscilla D. Thomas Way,Savannah,GA,31408,689,9-12,,D,64.40000000000001,1,0,71,19,3,6,41.099998,15,7,,,,,,,,,,,,,,36.0,90.1,56.3,62.4,77.0,64.40000000000001,57.5,31.9,10.6,0,55.3,36.2,7.800000000000001,.7000000000000001,56.3,32.9,9.5,1.3,36,42.6,20.6,.7000000000000001,66.40000000000001,34.7,77.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4,31,11357.14
6253060,625,Savannah-Chatham County,Isle of Hope School,3060,EM,(912) 395-6555,100 Parkersburg Road,Savannah,GA,31406,774,K-8,,D,65,2,0,68,4,5,22,46.299999,13,1,51.4,82.6,40.6,74.8,65.40000000000001,30.2,43.3,47.4,75.3,56.3,76.8,64.40000000000001,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,41.90000000000001,19.5,4.9,21,50.6,23.2,5.2,50.6,22.5,21.3,5.600000000000001,31.5,57.3,6.7,4.5,33.1,40.3,21.4,5.2,32.3,47.6,14.9,5.2,61.5,25.6,9,3.8,25.6,52.6,15.4,6.4,,2,1,15,10910.92
6253064,625,Savannah-Chatham County,Pooler Elementary School,3064,E, (912) 395-3625,308 Holly Avenue,Pooler,GA,31322,420,K-5,,D,68.8,2,0,32,20,7,38,33.299999,18,15,56.8,83.3,45,79.5,68.8,43.1,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,37,24.3,5.300000000000001,18,43.40000000000001,33.9,4.800000000000001,38.5,36.9,23.1,1.5,21.5,60,16.9,1.5,,,,,,,,,,,,,,,,,,2,3,24.7,11455.76
625311,625,Savannah-Chatham County,Coastal Middle School,311,M, (912) 395-3950,4595 US Highway 80 East,Savannah,GA,31410,727,6-8,,B,86,6,0,28,6,4,57,20.5,12,3,,,,,,,,74.7,88.3,100,88.2,86,69.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,35.1,39.2,7.9,10.4,40.5,35.9,13.2,25.3,43,28.5,3.2,14.3,41.7,31.7,12.2,,2.5,4,11,10915.22
6254052,625,Savannah-Chatham County,Bloomingdale Elementary School,4052,E, (912) 395-3680 ,101 East Main Street,Bloomingdale,GA,31302,335,K-5,,F,57.90000000000001,1,0,11,11,8,69,38.200001,20,4,51.0,64.4,28.6,78.9,57.9,35.6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,38.40000000000001,23.8,5.5,29.3,41.5,25.6,3.7,32,32,30,6,34.7,53.1,12.2,0,,,,,,,,,,,,,,,,,,1.5,3,15,12229.91
6254054,625,Savannah-Chatham County,Ellis Montessori Academy,4054,EM,(912) 395-5470,220 East 49th Street,Savannah,GA,31405,437,K-8,,C,77.7,1,0,35,5,5,53,14.4,8,0,69.6,93.0,58.3,87.8,79.7,64.90000000000001,82.90000000000001,63.5,74.5,60,92.2,72.59999999999999,86.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,34,40.7,12,11.3,44.7,37.3,6.7,14.3,28.6,51.40000000000001,5.7,14.7,70.60000000000001,11.8,2.9,11.3,34.8,45.2,8.700000000000001,12.8,50.5,32.1,4.600000000000001,33.3,38.90000000000001,19.4,8.300000000000001,22.2,61.1,16.7,0,,2,3,2.5,12297.25
6254056,625,Savannah-Chatham County,Haven Elementary School,4056,E, (912) 395-6501,5111 Dillon Avenue,Savannah,GA,31405,385,K-5,,F,57.3,0,0,98,1,0,1,76.599998,12,0,33.4,80.3,35.7,69.1,57.3,11.9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.40000000000001,29,7.5,1.1,45.7,38.2,14.5,1.6,75.40000000000001,14,10.5,0,45.6,47.40000000000001,5.300000000000001,1.8,,,,,,,,,,,,,,,,,,1.5,2,27.9,11935.39
6254058,625,Savannah-Chatham County,Hesse K-8 School,4058,EM, (912) 395-6440 ,9116 Whitfield Avenue,Savannah,GA,31406,1275,K-8,,C,72.7,4,1,22,21,3,49,30.299999,9,13,67.0,76.7,56.3,82.2,71.8,49.6,59.90000000000001,57.5,81.2,82.7,82.7,74.59999999999999,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,36.8,30.6,8.1,17.5,37.3,34.7,10.5,32.7,27.2,33.3,6.800000000000001,17.3,45.1,24.1,13.6,33.4,37.8,24.9,3.9,25.7,45.8,23.4,5.100000000000001,40.5,29.3,25,5.2,32.8,29.3,25.9,12.1,,3.5,3,11.1,8761.82
6254068,625,Savannah-Chatham County,Port Wentworth Elementary School,4068,E,(912) 395-6742,507 South Coastal Highway,Port Wentworth,GA,31407,473,K-2,,D,65.60000000000001,1,1,52,19,7,20,44.200001,8,15,51.3,87.2,78.59999999999999,71.4,65.59999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27.1,11935.07
6254070,625,Savannah-Chatham County,Windsor Forest Elementary School,4070,E, (912) 395-3353,414 Briarcliff Circle,Savannah,GA,31419,456,K-5,,F,59.90000000000001,3,1,65,7,7,16,50.700001,13,5,43.3,79.2,27.8,75.0,59.9,28.6,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,36.8,15.6,2.6,29,47.6,19.5,3.9,47.90000000000001,34.2,16.4,1.4,35.1,44.6,20.3,0,,,,,,,,,,,,,,,,,,1.5,2,25.9,12688.7
625411,625,Savannah-Chatham County,Islands High School,411,H,(912) 395-2000,170 Whitemarsh Island Road,Savannah,GA,31410,1016,9-12,,C,71.40000000000001,5,0,18,7,5,65,13.2,10,1,,,,,,,,,,,,,,65.3,75.4,35.9,81.5,89.3,71.40000000000001,11.2,35.7,46.2,7,44.90000000000001,43.90000000000001,10.7,.5,29,27.6,35.3,8.1,24,40.2,29.1,6.7,63.5,89.5,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,11.2,9335.82
625499,625,Savannah-Chatham County,Savannah Arts Academy,499,H,(912) 395-5000,500 Washington Avenue,Savannah,GA,31405,949,9-12,Greatest Gains (Gold)/Highest Performing (Silver),A,97.2,8,0,13,6,8,65,4.3000002,1,0,,,,,,,,,,,,,,98.4,97.5,91.09999999999999,96.3,99.4,97.2,.4,13.3,60.6,25.7,.9,16.4,74.10000000000001,8.6,2.6,13.2,61.7,22.5,.8,21.9,53.8,23.5,90,100,99.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,9752.469999999999
6255052,625,Savannah-Chatham County,Butler Elementary School,5052,E, (912) 395-2525,1909 Cynthia Street,Savannah,GA,31415,460,K-5,,F,58.7,0,0,93,5,1,1,68.300003,9,3,39.7,66.0,60.7,73.1,58.7,32,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,36.6,16.3,1.9,31.9,40.90000000000001,23,4.3,63.6,23.9,12.5,0,56.8,37.5,4.5,1.1,,,,,,,,,,,,,,,,,,2,3,21.9,11830.3
6255058,625,Savannah-Chatham County,Hodge Elementary School,5058,E, (912) 395-5200,975 Clinch Street,Savannah,GA,31405,436,K-5,,D,66.5,0,0,94,3,3,1,79.099998,12,0,41.1,83.1,71.40000000000001,71.7,66.5,18.5,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,32.1,14,3.7,34.9,37.7,19.1,8.4,64.8,21.1,11.3,2.8,40.8,54.90000000000001,4.2,0,,,,,,,,,,,,,,,,,,2,4,31.5,11070.27
6255060,625,Savannah-Chatham County,Jenkins High School,5060,H,(912) 395-6300,1800 East Derenne Avenue,Savannah,GA,31406,1052,9-12,,C,72,4,0,63,7,5,21,31.6,11,2,,,,,,,,,,,,,,52.2,80.7,90,68.4,85.9,72,34.5,33.3,27.1,5.100000000000001,49.6,37.7,10.9,1.8,47.5,20.9,19.5,12.1,30.9,33.6,24.9,10.6,53.1,51.5,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,15,10396.2
6255062,625,Savannah-Chatham County,Mercer Middle School,5062,M, (912) 395-6700,201 Rommel Avenue,Savannah,GA,31408,430,6-8,,D,60.2,0,0,64,27,3,6,63.5,14,19,,,,,,,,29.9,62.3,100,72.1,60.2,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2,34.5,8.1,.2,50.2,41.90000000000001,7.4,.5,74.40000000000001,18.8,6.800000000000001,0,50.90000000000001,34.2,11.4,3.5,,1.5,2,31.2,10006.61
6255066,625,Savannah-Chatham County,Jacob G. Smith Elementary School,5066,E,(912) 395-6530,210 Lamara Drive,Savannah,GA,31405,496,K-5,,D,68.7,2,0,45,6,4,43,27.4,13,1,80.3,65.1,27.8,88.5,68.7,75,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,26.7,34.7,25.8,10.2,28.8,43.6,17.4,32.9,22.8,27.8,16.5,22.8,43,20.3,13.9,,,,,,,,,,,,,,,,,,2,4,6.300000000000001,11553.06
6255070,625,Savannah-Chatham County,Windsor Forest High School,5070,H, (912) 395-3400,12419 Largo Drive ,Savannah,GA,31419,1013,9-12,,C,73.3,2,0,69,12,5,12,31.700001,13,3,,,,,,,,,,,,,,44.1,87.4,100,71.0,87.8,73.3,37.6,40.3,20.9,1.1,44.40000000000001,42.90000000000001,12.2,.5,48.3,30.7,19.5,1.5,36,35.1,24.9,4,54.5,63,87.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3,18.7,9996.710000000001
625511,625,Savannah-Chatham County,Shuman Elementary School,511,E,(912) 395-4500,415 Goebel Avenue,Savannah,GA,31404,657,K-5,,F,54.3,0,0,85,8,2,4,73.199997,12,7,31.0,61.3,63.9,70.0,54.3,18.2,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,31.9,11.5,.6000000000000001,50.40000000000001,37.8,10.9,.8,72.40000000000001,18.9,7.100000000000001,1.6,53.5,38.6,5.5,2.4,,,,,,,,,,,,,,,,,,2.5,4,31.5,9124.110000000001
625512,625,Savannah-Chatham County,Rice Creek School,512,EM,912-395-4100,100 Mulberry Avenue,Port Wentworth,GA,31047,825,K-8,,D,61.90000000000001,0,1,61,14,5,19,33.799999,16,9,44.1,75.7,26.8,74.5,58.6,27.1,50,43.4,75.6,72.7,78.7,66.09999999999999,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,38,42.7,16.9,2.4,30.8,46.8,18.8,3.6,45.8,31.3,19.9,3,31.3,60.8,7.2,.6000000000000001,31.4,47,20.2,1.4,27.7,59.40000000000001,12.7,.3,65.5,26.9,7.600000000000001,0,26.7,55,15.8,2.5,,3,2,27.3,9359.940000000001
625513,625,Savannah-Chatham County,Savannah Early College High School,513,H,(912) 395-2535,400 Pennsylvania Avenue,Savannah,GA,31404,239,9-12,Greatest Gains (Bronze),A,94.30000000000001,2,0,74,13,3,8,26.799999,1,0,,,,,,,,,,,,,,87.8,98.7,89.3,96.4,100.0,94.3,0,22.7,66.7,10.6,18.2,59.1,22.7,0,1.6,17.2,64.10000000000001,17.2,1.4,18.6,58.6,21.4,92.10000000000001,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4.2,7422.78
625514,625,Savannah-Chatham County,School of Humanities at Juliette Low Elementary,514,EMH,(912) 395-6380,15 Blue Ridge Avenue,Savannah,GA,31404,720,K-12,,D,60.3,1,0,87,2,3,7,66.400002,19,1,33.9,70.9,75,70.4,60.3,22.5,28,TFS,TFS,,TFS,,,.,.,,TFS,TFS,,,,,,,,,,,,,,,,,,,,,52.40000000000001,35.2,10.7,1.7,32.9,49.6,14.4,3.2,64.60000000000001,19.2,15.2,1,68.7,30.3,1,0,,,,,,,,,,,,,,,,,,1.5,2,25.4,10592.37
625515,625,Savannah-Chatham County,Susie King Taylor Community School,515,E,912-395-4200,1709 Bull St. ,Savannah,GA,31401,214,K-5,,F,49.40000000000001,1,0,52,2,6,38,33.200001,8,0,37.8,60.3,12.5,75.5,49.4,22.2,40.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.40000000000001,36,18,5.600000000000001,41.6,41.6,14.6,2.2,63.6,22.7,13.6,0,54.5,40.90000000000001,4.5,0,,,,,,,,,,,,,,,,,,,1,10.7,12461.36
625516,625,Savannah-Chatham County,Savannah Classical Academy Charter High School,516,H,(912)395-4040,705 East Anderson Street,Savannah,GA,31401,45,9-11,,C,74.90000000000001,2,0,76,2,11,9,42.200001,7,0,,,,,,,,,,,,,,62.0,89.8,,71.0,.,74.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,2523.01
626101,626,Chattahoochee County,Chattahoochee County Education Center,101,E,706-989-3648,140 MERRELL STREET,Cusseta,GA,31805,260,K-5,,C,75,0,0,33,4,5,58,50,17,0,75.7,76.1,75,71.8,75,45.7,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,39.8,35.9,8.6,12.5,39.1,35.9,12.5,16.2,16.2,48.6,18.9,10.8,48.6,29.7,10.8,,,,,,,,,,,,,,,,,,2.5,3,23.1,10498.93
626106,626,Chattahoochee County,Chattahoochee County Middle School,106,M,706.989.3678,360 GA HIGHWAY 26,Cusseta,GA,31805,166,6-8,,D,68,1,0,28,7,6,58,39.799999,18,1,,,,,,,,56.7,72.3,71.90000000000001,74.7,68,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,41.8,27.3,3.6,27.3,50,21.4,1.3,42.40000000000001,27.1,20.3,10.2,32.2,27.1,30.5,10.2,,3,4,24.7,7717.360000000001
626206,626,Chattahoochee County,Chattahoochee County High School,206,H,706.989.3678,360 GA HIGHWAY 26,Cusseta,GA,31805,450,9-12,Greatest Gains (Platinum),C,79.10000000000001,2,0,20,17,9,53,10.9,11,3,,,,,,,,,,,,,,65.8,94.9,78.59999999999999,74.0,79.2,79.09999999999999,28.3,31.9,37.2,2.7,20.5,51.3,26.5,1.7,17.8,31.7,41.6,8.9,35.8,41.1,22.1,1.1,43.40000000000001,100,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,17.1,10594.46
6271050,627,Chattooga County,Chattooga High School,1050,H,706-857-2402 ,989 Hwy 114,Summerville,GA,30747,726,9-12,,C,78.80000000000001,0,0,8,5,5,82,42.799999,18,1,,,,,,,,,,,,,,62.3,84.2,100,69.4,96.0,78.8,30.9,40,27.3,1.8,37.6,43.90000000000001,17.3,1.2,19.3,31.7,37.2,11.7,49.2,44.7,6.100000000000001,0,44.40000000000001,80.80000000000001,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,11.6,10134.08
627106,627,Chattooga County,Leroy Massey Elementary School,106,E,706-857-6660,403 Dot Johnson Drive,Summerville,GA,30747,767,K-5,,C,70.5,0,0,13,9,10,68,60.400002,23,5,55.8,67.7,100,75.1,70.5,41.90000000000001,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,42.40000000000001,22.5,5,30.3,43.1,22.9,3.7,37.9,33.1,24.2,4.800000000000001,37.9,52.40000000000001,9.700000000000001,0,,,,,,,,,,,,,,,,,,2.5,4,22.5,10274.11
627111,627,Chattooga County,Chattooga Academy,111,EMH,(706) 857-2402,989 HWY 114,Summerville,GA,30747,70,3-12,,F,43.8,1,0,7,3,6,83,51.400002,33,3,TFS,TFS,,TFS,,,,TFS,TFS,,83.1,,,15.2,48.3,100,52.6,45.5,43.8,75,18.8,6.300000000000001,0,,,,,,,,,93.80000000000001,6.300000000000001,0,0,,34.3,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,5,144.3,8120.91
6272050,627,Chattooga County,Lyerly Elementary School,2050,EM,706-895-3323,150 Oak Hill Road,Lyerly,GA,30730,351,K-8,,B,80.30000000000001,0,0,3,3,5,89,38.700001,13,1,79.1,85.8,100,83.0,85.40000000000001,54.3,55.3,64.5,88.6,25,83.3,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,38.2,33.6,15.5,5.5,40.90000000000001,38.2,15.5,13.2,26.3,34.2,26.3,5.300000000000001,57.90000000000001,23.7,13.2,22.2,39.40000000000001,32.3,6.100000000000001,15.5,43.7,31.1,9.700000000000001,15.6,46.90000000000001,34.4,3.1,15.6,62.5,18.8,3.1,,3.5,4,9.1,9223.030000000001
6272052,627,Chattooga County,Summerville Middle School,2052,M,706-857-2444,200 Middle School Road,Summerville,GA,30747,361,6-8,,C,76.40000000000001,0,0,15,12,7,65,54.299999,18,4,,,,,,,,53.6,93.3,81.8,77.2,76.40000000000001,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,37,23.8,4.5,33.7,44.3,19.3,2.7,35.5,35.5,24.3,4.7,24.3,52.3,20.6,2.8,,2.5,4,14.1,11240.09
6273050,627,Chattooga County,Menlo Elementary School,3050,EM,706-862-2323,2430 Highway 337,Menlo,GA,30731,326,K-8,,D,67.60000000000001,1,0,0,1,3,95,31.9,12,0,67.6,71.1,25,80.7,65.09999999999999,51.6,55.8,68.6,80.4,50,83.4,72.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,38.7,34.7,7.300000000000001,13,38.2,46.3,2.4,29.4,27.5,39.2,3.9,15.7,68.60000000000001,7.800000000000001,7.800000000000001,16.1,39.8,40.90000000000001,3.2,14.1,44.6,33.7,7.600000000000001,,,,,12.5,54.2,33.3,0,,3,4,9.800000000000001,9668.01
628101,628,Cherokee County,Carmel Elementary School,101,E,770.704.1184,2275 Bascomb Carmel Road,Woodstock,GA,30189,993,K-5,,C,76.2,2,0,16,26,6,50,18.200001,13,17,74.7,86.4,46.7,82.7,76.2,49.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,30.6,31.7,14,13.4,28.1,38.5,20,29.1,24.4,36.6,9.9,23.8,51.2,16.9,8.1,,,,,,,,,,,,,,,,,,3,4,16.7,9798.73
628104,628,Cherokee County,Woodstock Elementary School,104,E,770.704.1320,230 Rope Mill Road,Woodstock,GA,30188,1151,K-5,,B,82.7,3,0,11,22,8,55,13.7,11,12,80.6,79.7,90,85.4,82.7,58,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,25.7,36.3,17.6,11,22.1,42.90000000000001,24.1,22.2,27.3,37.6,12.9,18.5,50.3,21.5,9.700000000000001,,,,,,,,,,,,,,,,,,4,4,16.1,8958.74
628105,628,Cherokee County,Hasty Elementary School Fine Arts Academy,105,E,770.721.6555,205 Brown Industrial Parkway,Canton,GA,30114,835,K-5,,C,76.80000000000001,0,0,7,67,3,23,44.400002,15,58,53.2,92.8,88.5,75.6,76.8,26.5,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3,37.9,20.3,5.5,22.6,39,27.7,10.6,52.2,25.4,16.7,5.800000000000001,39.1,45.7,10.1,5.100000000000001,,,,,,,,,,,,,,,,,,2,4,21.8,12395.43
6281052,628,Cherokee County,Clayton Elementary School,1052,E,770.721.5860,221 Upper Burris Road,Canton,GA,30114,256,K-5,,B,80.30000000000001,0,0,0,4,4,92,17.200001,14,2,71.3,84.9,91.7,77.4,80.3,35.8,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,38.6,29.3,10.7,13.6,36.4,38.6,11.4,23.1,23.1,38.5,15.4,7.7,46.2,23.1,23.1,,,,,,,,,,,,,,,,,,2,4,8.200000000000001,11351.77
628106,628,Cherokee County,Creekview High School,106,H,770.704.4400,1550 Owens Store Road,Canton,GA,30115,1996,9-12,,B,89,1,0,3,8,2,87,4.0999999,9,1,,,,,,,,,,,,,,91.6,89.3,77.8,84.7,95.0,89,8.1,26.5,51.40000000000001,14,9.5,30.8,51,8.700000000000001,15,23.7,42.3,19,7.300000000000001,26.8,45.40000000000001,20.6,74.8,97,94.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,6.5,8551.610000000001
628108,628,Cherokee County,Avery Elementary School,108,E,770.704.1343,6391 East Cherokee Drive,Canton,GA,30115,1034,K-5,Greatest Gains (Gold),B,87.7,1,0,3,10,5,82,7.5,14,5,89.9,96.1,63.5,88.0,87.7,64.60000000000001,81.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,22.6,44,19.2,6,18.4,47,28.6,17.2,20.3,44.3,18.2,9.300000000000001,33.2,36.3,21.2,,,,,,,,,,,,,,,,,,4,4,6.600000000000001,8968
628113,628,Cherokee County,Mill Creek Middle School,113,M,770.721.6400,442 Arnold Mill Road,Woodstock,GA,30188,1413,6-8,,B,81.60000000000001,4,0,8,19,5,65,8.3999996,13,10,,,,,,,,78.2,85.6,72.09999999999999,86.9,81.59999999999999,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27.6,41.90000000000001,12.4,13.3,37.2,34.7,14.7,31.2,31.8,32.4,4.7,14.3,31.7,34.2,19.7,,4.5,4,6.7,8537.52
628115,628,Cherokee County,River Ridge High School,115,H,770.721.6500,400 Arnold Mill Road,Woodstock,GA,30188,1901,9-12,,B,86.40000000000001,3,0,9,20,4,64,5.5,11,4,,,,,,,,,,,,,,82.4,92.2,84.7,81.7,88.5,86.40000000000001,12.5,28.5,49.2,9.800000000000001,21.2,35.4,37.6,5.800000000000001,17,24.5,43.40000000000001,15.1,10.9,27.8,47.5,13.8,66.60000000000001,94.2,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,9.9,8246.66
628116,628,Cherokee County,Indian Knoll Elementary School,116,E,770.721.6600,3635 Univeter Road,Canton,GA,30115,917,K-5,,B,82.40000000000001,1,0,4,18,4,73,11.1,11,9,85.7,80.3,75,86.5,82.40000000000001,52.6,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,28.4,34.2,22.5,11.6,21.9,39.40000000000001,27.2,23.3,22.7,43.2,10.8,8.5,36.9,26.7,27.8,,,,,,,,,,,,,,,,,,4,4,11,9131.780000000001
628176,628,Cherokee County,Etowah High School,176,H,770.721.3120,6565 Putnam Ford Road,Woodstock,GA,30189,2450,9-12,,B,83.40000000000001,2,0,11,18,3,66,8.6000004,9,4,,,,,,,,,,,,,,85.0,91.1,58.6,76.6,88.2,83.40000000000001,10.2,27.8,46.2,15.9,25.2,38.7,30,6.100000000000001,23.6,18.6,37.3,20.4,10.9,22.1,42.3,24.6,61.6,83.80000000000001,87.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,13.4,8039.43
628181,628,Cherokee County,E. T. Booth Middle School,181,M,770.721.5500,6550 Putnam Ford Drive,Woodstock,GA,30189,1822,6-8,,C,79.2,2,0,10,21,5,61,12.6,12,11,,,,,,,,79.9,76.2,73.5,87.9,79.2,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,25.2,43.40000000000001,16.2,14.7,35.1,35.9,14.3,35.1,30.5,30.2,4.2,14.6,30.6,35.5,19.3,,4,4,10.1,8064.6
